"gene","GSM1587845_Normal_tonsil_B_cells_1.CEL.gz","GSM1587846_Normal_tonsil_B_cells_3.CEL.gz","GSM1587847_Normal_tonsil_B_cells_4.CEL.gz","GSM1587848_Normal_tonsil_B_cells_5.CEL.gz","GSM1587849_Normal_tonsil_B_cells_6.CEL.gz","GSM1587850_Normal_tonsil_T_cells_1.CEL.gz","GSM1587851_Normal_tonsil_T_cells_3.CEL.gz","GSM1587852_Normal_tonsil_T_cells_4.CEL.gz","GSM1587853_Normal_tonsil_T_cells_5.CEL.gz","GSM1587854_Normal_tonsil_T_cells_6.CEL.gz"
"CCDC13",38.399076012278,15.6661037082746,27.1773977676598,40.081281715847,57.4360361164714,65.1396622104796,86.4047191454969,59.8936530071421,30.6583843006885,59.4932848059808
"NCBP2-AS2",1361.44785249996,1402.08444932931,1072.39488991061,1275.74387931728,1499.51942305368,1736.52576663214,1190.48214486027,1743.45904496025,1157.93120651199,1844.86581043797
"LOC152225",66.3435652283268,6.31298339494867,57.4533798440127,30.909333105552,3.2848696431451,82.6648829572447,60.5957548491523,49.1076919094076,18.2884259251049,41.2679979642867
"FGD5",73.6562871385692,43.2071707237462,42.7352703908032,40.3543611086018,42.0582504467043,61.4503262794644,80.6083196844866,49.6978791638769,44.1352582228805,45.5204038457095
"LOC152274",6.5002833392489,29.5953508556106,66.5171234561772,60.7075664179998,39.8058783435561,31.5805478425877,21.5332661929291,31.8992739912362,43.1931303540312,44.8395587917714
"CUX1",648.108492994632,401.377139594567,455.4946759783,611.841648324507,424.680494066492,350.284516698604,295.342714293005,180.471778240697,225.318125114745,238.756389214467
"CNTN4",3.59077723446497,39.3965890800536,14.5380255256504,3.1230173262343,3.41674065165394,3.6470831285502,3.82075305701761,6.29002442347097,4.25407372737777,4.62376640155058
"CX3CR1",46.2180786287604,44.8469888093323,34.4038711983921,46.6319044190751,22.0340692746426,161.960762549363,229.515455760772,194.121383027169,329.727438345853,190.226005266734
"IGSF11",1.47913081266649,8.27311294445322,38.1589473465076,30.6996230920839,2.61513794595062,11.118304012754,4.80655280101351,8.97417040065684,11.5554317251106,26.2366361913713
"C3orf30",2.0580167172477,32.7934104521831,7.28176735071364,61.080152805807,27.5499980818837,3.04413005143186,34.7698326402395,80.5619332752433,29.4225858951018,2.89387414301635
"CXADR",15.9124327208106,19.7984144988637,22.0711380675776,26.0795483243254,5.80301800243173,9.77433379069359,22.53180562227,9.43446453704187,17.8583349845903,49.5579431447516
"SH3D19",21.1592259011268,31.0058839161024,10.8735140760874,12.3479594469939,18.9242592594676,9.11525836667207,35.3328920858017,11.3555015485497,35.6045712048276,31.7111031977054
"NFXL1",255.820346591588,334.183574433841,227.828075612767,191.529288311712,207.100954159254,250.805544901287,291.861844166543,230.044698366569,247.740507222486,306.376822524844
"PAQR3",289.75729577237,267.265596057365,261.071983830902,236.629646227947,197.664875458171,346.725337364432,293.990588055685,176.038714518511,275.453403296544,200.3218470556
"SHISA3",52.4219805701037,43.5523955402805,36.4398451297385,26.9295200304156,40.265848009439,92.436908995049,22.6944726590789,41.0131565182526,45.9395919534284,6.04443933749843
"LINC01618",3.00848693241893,6.2926024894333,5.49009116954893,70.4776746516575,22.6589200680847,7.21085245470052,7.10446844115772,28.7035334784984,7.4759167452273,17.5106437345449
"SCFD2",376.04536008865,320.212873206937,359.108155758044,474.795638719624,391.24101912938,344.537812025757,350.828448914215,324.368192554997,350.55822467576,318.118638579141
"MGAT4D",27.476717256927,7.4350799699295,4.34997635502481,69.3388932565427,15.0185640193467,7.61872507184813,4.20532859945551,5.39318664951249,2.70653474024273,13.147354299466
"WWC2-AS2",53.2116141012337,58.733129226092,60.8602653815872,68.553266318329,80.588281492505,108.164234718513,37.3044028160879,52.3205742685204,60.663149603521,55.8288737136526
"LINC01085",46.5666015108141,28.5262460309857,11.5364995252129,31.5065525375731,26.3050334334546,10.9013093766289,2.13155015841777,11.0110872042605,35.3150577507281,3.70794033506625
"FAM218A",20.1217884094447,14.006686744167,54.8607018832924,42.7942789732389,5.29765056068154,55.3067188260035,3.98688786578651,4.04804989544262,28.1280074763911,18.4568919024362
"JAKMIP1",70.4776746516575,18.6122597888167,8.50207575410591,6.66810111013408,5.86289685295867,88.1620735105404,268.752850106168,123.263585503973,295.789037344358,88.2652665299792
"CYB5A",854.225964659314,1351.83631105107,1645.33901788429,1203.50723298424,1188.72530555061,602.32484464712,700.048450795507,835.683797871307,713.241279786525,934.578568032331
"THAP6",268.516914476243,418.783961876228,393.441959059786,347.178780583516,458.835873024944,421.991112994705,497.591706561903,529.41033409214,446.759884731567,458.835873024944
"C4orf26",1.44852401247445,37.5834046245893,52.9064272521057,32.1418649999468,3.24973578432108,77.8859785014365,20.0347105569295,8.74284206142675,23.2780961052452,31.3316979862761
"KLB",44.8853461142247,30.3983985847998,79.307576753244,71.4548995554682,51.5482881370077,38.3458217164774,26.5914024587694,29.8204775376432,54.2107584365726,6.18568605856141
"FAM53A",86.1957302058789,54.238536710112,64.5875232378159,39.9287553546135,115.140554845068,55.8288737136526,61.276487207427,78.3622749539133,127.790107365051,93.5471109780939
"PPM1K",1396.80813517954,2577.42143754538,2572.85205468075,1297.61485335219,2446.11823862047,724.803315998111,1100.01272636658,950.265541726691,681.388374472027,1179.8214365558
"C4orf45",31.4939515696123,1.32104882134597,16.3027047856785,33.6082650561311,2.84994859813605,40.1286348976013,2.34948838760637,5.46845333250838,43.316932202563,28.0162644020497
"TRMT44",119.309408219206,99.1367436200361,73.4040949605185,121.479528726923,167.340452280747,206.373608009641,189.433756509057,189.048557001911,100.361577246273,100.529990456975
"ADRB1",5.68901175686555,3.60547586323525,92.0327288106534,3.27180738298896,91.230732268061,64.6343167127798,3.67918290024742,8.64254174155867,8.51689081336247,6.90389618401159
"RASGEF1B",146.169092729806,235.90595890473,113.060639901614,198.473604914271,200.263037704178,43.5523955402805,153.85489242506,22.4700321088553,68.4563876347023,59.0253458556719
"DAB2IP",32.923422106365,33.6236334083891,32.4486484733878,35.6504486344721,54.195311866571,84.936019512722,13.695996343627,32.7209490654813,45.029671567669,5.70177272721239
"SLC38A9",756.552976484875,433.993201535545,1091.03173696094,1147.11776237947,515.855931524656,374.116701642265,475.873113016262,620.698837593596,654.601986355374,446.365087040335
"MGC32805",7.96665350015996,57.2249625526098,21.5588761180458,1.18198214259127,5.5626275515593,39.9467658766701,12.3138837611798,46.9310315564907,13.5071186412098,21.6350409862549
"SPINK13",5.81857891516209,16.3826459438642,5.74224090633104,43.5335788873386,54.7629676880077,25.6600932530967,1.8770197242146,3.85507417999188,26.2029630286517,2.20316480696582
"CREBRF",656.770946212135,1101.7130843415,803.860475233053,435.063405386232,1040.25303078722,1037.5605730479,1130.0890500291,944.271265780789,958.57657430942,1184.30580066442
"CEP120",481.629983171328,726.631714367892,555.559445270144,413.637005262511,519.165574221788,591.522024388098,734.6338361411,437.283391528356,489.768432083869,542.458916563342
"SLC25A48",60.9853831075703,69.0722020802855,49.5112312820449,8.3784331175538,9.01393307622916,2.42391056303125,63.963474661128,73.1685128042641,48.2145925373984,46.4691444663855
"TMEM167A",3600.70648321624,3132.01456221307,4217.70587470658,3810.19687963094,3908.54486039882,5296.27986258051,4518.45089261018,5272.12202997601,4395.45691007274,3644.31055935781
"MBLAC2",78.5136745632113,110.523609612328,82.5822416432447,110.523609612328,57.903190093147,151.274580959427,185.736809015985,88.8854763279641,147.581799824522,80.945686263701
"TMEM161B",842.209394833249,1211.73702035595,862.512256467609,686.099901151381,788.092807423444,952.725499998212,982.666958573932,672.639094422449,486.042270841945,899.614207992922
"CYB561",127.81622800133,137.08237833999,135.856762276641,133.82327589668,113.727109233234,290.754104842468,310.641401727278,247.308596079483,309.18749949092,302.395118550512
"SRFBP1",243.033597893306,208.121047316735,247.169413490469,183.913194995596,385.747583249351,207.498039675976,312.292258838521,179.220178430614,199.029430559383,278.07242755696
"JAKMIP2-AS1",4.64818190518144,6.87260263610509,11.4168359815487,36.5712997220412,26.9571122023182,18.9161925342474,33.554497851022,8.29534808633387,4.55212928266704,2.18206039379909
"PLEKHG4B",12.5435407784915,68.5389508338515,36.0156534474732,7.21819821829158,47.5393641598263,55.1655941122936,46.3709559120545,83.9934917931159,69.0618119220576,21.5797437061249
"CYBA",12961.1619007032,17904.239790221,15109.9165007422,12296.7189614116,16450.0134422648,9551.03425063213,8733.50168300628,7845.00317626402,7856.26184442344,7449.35943785295
